Date,C
2023-07-31,1.6269572715030955
2023-08-01,1.634031953709118
2023-08-02,1.6402017406826215
2023-08-03,1.6455433959430588
2023-08-04,1.6482519063457202
2023-08-07,1.6481936485027238
2023-08-08,1.644666098971609
2023-08-09,1.6397075079184404
2023-08-10,1.6347894192387638
2023-08-11,1.6302889591430372
2023-08-14,1.628568317092641
2023-08-15,1.626319817349738
2023-08-16,1.6244656814905452
2023-08-17,1.6218888755900176
2023-08-18,1.6194313756983365
2023-08-21,1.6168478913824205
2023-08-22,1.6156810292617774
2023-08-23,1.6191647481318212
2023-08-24,1.6295653461381068
2023-08-25,1.6494360149893508
2023-08-28,1.6813363431410635
2023-08-29,1.7081355050660827
2023-08-30,1.7263203635895115
2023-08-31,1.73186904435328
2023-09-01,1.7316357306643582
2023-09-04,1.730660355895909
2023-09-05,1.730381370295693
2023-09-06,1.7283242156800083
2023-09-07,1.7160038508028865
2023-09-08,1.6836205963742565
2023-09-11,1.6160298006232094
2023-09-12,1.5307249959710887
2023-09-13,1.464247975572826
2023-09-14,1.4280105418336124
2023-09-15,1.4177710600479903
2023-09-18,1.419708280102383
2023-09-19,1.4263875736898703
2023-09-20,1.4329408783844657
2023-09-21,1.4364591159567184
2023-09-22,1.4357951136358802
2023-09-25,1.429226697271286
2023-09-26,1.42055078768508
2023-09-27,1.415318008195515
2023-09-28,1.419715731423507
2023-09-29,1.431884792036713
2023-10-02,1.4409919722215734
2023-10-03,1.4478312606759387
2023-10-04,1.4586744975982266
2023-10-05,1.4723659833567697
2023-10-06,1.4990901653519135
2023-10-09,1.5369837857670186
2023-10-10,1.5756045189999168
2023-10-11,1.6065744281334164
2023-10-12,1.6325445498032478
2023-10-13,1.647988020846239
2023-10-16,1.6515825945353784
2023-10-17,1.6454477593490762
2023-10-18,1.631364906035413
2023-10-19,1.6047709119458666
2023-10-20,1.575261213168478
2023-10-23,1.5517757199014275
2023-10-24,1.5309485580331772
2023-10-25,1.5161516419891894
2023-10-26,1.5134846687593952
2023-10-27,1.5231132448235443
2023-10-30,1.5367511596084482
2023-10-31,1.5611625502331083
2023-11-01,1.5890929992666114
2023-11-02,1.6221044988835922
2023-11-03,1.6448229151956841
2023-11-06,1.6550310380886117
2023-11-07,1.659504760137921
2023-11-08,1.6521262557113134
2023-11-09,1.629854704429259
2023-11-10,1.5989225516530503
2023-11-13,1.5606860976200083
2023-11-14,1.5094700100498812
2023-11-15,1.4616252386372468
2023-11-16,1.4279135458916032
2023-11-17,1.4430696156147163
2023-11-20,1.5243490619806306
2023-11-21,1.6131777433868955
2023-11-22,1.6683063681701236
2023-11-23,1.690182121277301
2023-11-24,1.6946774112441245
2023-11-27,1.6885291872031893
2023-11-28,1.671602624783425
2023-11-29,1.642227491768943
2023-11-30,1.6091099081281355
2023-12-01,1.5987676731387168
2023-12-04,1.6153829536049416
2023-12-05,1.637241138095392
2023-12-06,1.6574749787469425
2023-12-07,1.6687666716063374
2023-12-08,1.6706331081021015
2023-12-11,1.6597810079144995
2023-12-12,1.645150763801742
2023-12-13,1.629014999892676
2023-12-14,1.6181267821786967
2023-12-15,1.6167137807999599
2023-12-18,1.617937371877892
2023-12-19,1.6175295351245977
2023-12-20,1.6144643291972476
2023-12-21,1.6078311144463278
2023-12-22,1.597507413364295
2023-12-25,1.5887908237442647
2023-12-26,1.5834225168099538
2023-12-27,1.5827768609334032
2023-12-28,1.5885490026239586
2023-12-29,1.6016643482740966
2024-01-01,1.6249309471605742
2024-01-02,1.6505308829592629
2024-01-03,1.6727298491576719
2024-01-04,1.6893576832406774
2024-01-05,1.6997109888582986
2024-01-08,1.7047633115971115
2024-01-09,1.7062143537705827
2024-01-10,1.7058851723408728
2024-01-11,1.7062460702281088
2024-01-12,1.7071800195918916
2024-01-15,1.7053962380779133
2024-01-16,1.702634584189475
2024-01-17,1.6981155296613366
2024-01-18,1.6968918294490913
2024-01-19,1.6945127911443894
2024-01-22,1.6889970286458131
2024-01-23,1.6796281382743259
2024-01-24,1.6721864918327036
2024-01-25,1.6655162961474024
2024-01-26,1.653638983681069
2024-01-29,1.6441349425044793
2024-01-30,1.6360173716549002
2024-01-31,1.6308027725331786
2024-02-01,1.6248366510293615
2024-02-02,1.6156872557550488
2024-02-05,1.6035559479336239
2024-02-06,1.5897659647232436
2024-02-07,1.5765027254665525
2024-02-08,1.568106199294804
2024-02-09,1.5696406571467807
2024-02-12,1.5787282879334303
2024-02-13,1.5936986011383805
2024-02-14,1.6078712998703906
2024-02-15,1.6349659507405248
2024-02-16,1.6880029206764344
2024-02-19,1.708021957169907
2024-02-20,1.6590801663193322
2024-02-21,1.6033674503036204
2024-02-22,1.552674374031485
2024-02-23,1.5174509789805843
2024-02-26,1.4944038851905879
2024-02-27,1.475575807252341
2024-02-28,1.4618025947962083
2024-02-29,1.4529477995211648
2024-03-01,1.4464830427559312
2024-03-04,1.4396512416847382
2024-03-05,1.4350538711063898
2024-03-06,1.432593443053245
2024-03-07,1.430535794985081
2024-03-08,1.431081777326709
2024-03-11,1.4382987487961953
2024-03-12,1.4530702040381593
2024-03-13,1.4855438882635732
2024-03-14,1.5577637698762583
2024-03-15,1.659449622685348
2024-03-18,1.7220543732712477
2024-03-19,1.7276056570784175
2024-03-20,1.7100697691247277
2024-03-21,1.6851408681671687
2024-03-22,1.658731081053225
2024-03-25,1.6354380541796258
2024-03-26,1.6241625219779092
2024-03-27,1.6286344305378513
2024-03-28,1.6521728168905616
2024-03-29,1.6891070893471523
2024-04-01,1.7184370226669932
2024-04-02,1.7302274184834956
2024-04-03,1.729219081008749
2024-04-04,1.7235834168053987
2024-04-05,1.71796841725463
2024-04-08,1.7136603779281845
2024-04-09,1.710484673129591
2024-04-10,1.7078614733410786
2024-04-11,1.7076363830011807
2024-04-12,1.7084474976009896
2024-04-15,1.7083566441225968
2024-04-16,1.708044101035304
2024-04-17,1.707855982739948
2024-04-18,1.7073316764560387
2024-04-19,1.7091580914709175
2024-04-22,1.7098360943904918
2024-04-23,1.687497250849722
2024-04-24,1.6275868032451255
2024-04-25,1.5861960838894926
2024-04-26,1.5889065614458184
2024-04-29,1.6255198548232963
2024-04-30,1.672032932389684
2024-05-01,1.6987281242651064
2024-05-02,1.7104682195764291
2024-05-03,1.7129397145361982
2024-05-06,1.7096998148541074
2024-05-07,1.7027596962257927
2024-05-08,1.6955299779500212
2024-05-09,1.689725158117671
2024-05-10,1.6871287208736072
2024-05-13,1.6865998529762258
2024-05-14,1.6868410795109456
2024-05-15,1.6859697225066426
2024-05-16,1.685532072262962
2024-05-17,1.6834151275855318
2024-05-20,1.6800451990408367
2024-05-21,1.674909014577836
2024-05-22,1.6700120118252972
2024-05-23,1.665215695328657
2024-05-24,1.670060901008568
2024-05-27,1.686492993842108
2024-05-28,1.7006315556798965
2024-05-29,1.7068917163481134
2024-05-30,1.7049292693523195
2024-05-31,1.7011140030832297
2024-06-03,1.7032549102764643
2024-06-04,1.7078159438335727
2024-06-05,1.7142628301295102
2024-06-06,1.7172357683636474
2024-06-07,1.7204759922997948
2024-06-10,1.7230882926810112
2024-06-11,1.7229317026882507
2024-06-12,1.7206083070809126
2024-06-13,1.7161209771582886
2024-06-14,1.7084745397905023
2024-06-17,1.6999356067510436
2024-06-18,1.6941243223758558
2024-06-19,1.6927169415126797
2024-06-20,1.6920638379816622
2024-06-21,1.6907702614943732
2024-06-24,1.685448184749284
2024-06-25,1.6708161239594579
2024-06-26,1.6371702829244734
2024-06-27,1.588022347451935
2024-06-28,1.5331581348433403
2024-07-01,1.4828767143389523
2024-07-02,1.454173626030092
2024-07-03,1.4417705515477273
2024-07-04,1.437902549222487
2024-07-05,1.4368714127474569
2024-07-08,1.4444566518979047
2024-07-09,1.456479360917734
2024-07-10,1.4717686654589717
2024-07-11,1.486512082037139
2024-07-12,1.501741110736985
2024-07-15,1.5187927639143224
2024-07-16,1.5328561352534826
2024-07-17,1.5477592169446914
2024-07-18,1.5633339255910188
2024-07-19,1.580254710829434
2024-07-22,1.5927010046950782
2024-07-23,1.5993263547498366
2024-07-24,1.598614867850934
2024-07-25,1.5928830683791853
2024-07-26,1.5868100014380238
2024-07-29,1.5813303123855003
2024-07-30,1.5780342606795181
2024-07-31,1.5749558890926996
2024-08-01,1.5725842342075502
2024-08-02,1.571985383444902
2024-08-05,1.574227802658531
2024-08-06,1.5773597933406929
2024-08-07,1.5823181873792311
2024-08-08,1.5928141733870935
2024-08-09,1.6143500117383618
2024-08-12,1.6434798208775525
2024-08-13,1.6763841607662724
2024-08-14,1.7054496562471302
2024-08-15,1.7192012554880653
2024-08-16,1.7157377067286088
2024-08-19,1.7006025227422463
2024-08-20,1.6823089868431091
2024-08-21,1.667856117003243
2024-08-22,1.658415374291361
2024-08-23,1.6509348937407702
2024-08-26,1.646229428245818
2024-08-27,1.6411556904731863
2024-08-28,1.6363873996570073
2024-08-29,1.630635921491622
2024-08-30,1.6249914356567188
2024-09-02,1.6224300622086854
2024-09-03,1.6203609919225554
2024-09-04,1.6162668208767408
2024-09-05,1.6090511172756408
2024-09-06,1.5943049954621522
2024-09-09,1.569408128104085
2024-09-10,1.535450913051299
2024-09-11,1.4941530646843322
2024-09-12,1.4548614033352236
2024-09-13,1.4321608406333197
2024-09-16,1.4307058984371086
2024-09-17,1.4386657199316066
2024-09-18,1.4469531111604452
2024-09-19,1.4519866943550293
2024-09-20,1.45272997220335
2024-09-23,1.453532194393166
2024-09-24,1.4530202610905922
2024-09-25,1.4552551918228038
2024-09-26,1.457488010284571
2024-09-27,1.4588198199135713
2024-09-30,1.4601482807325836
2024-10-01,1.463200643100746
2024-10-02,1.4690805502365658
2024-10-03,1.4849659471735674
2024-10-04,1.5160642144144965
2024-10-07,1.5700012318142198
2024-10-08,1.6450595107843036
2024-10-09,1.7108830879306758
2024-10-10,1.7306106314997196
2024-10-11,1.7114435272181283
2024-10-14,1.6329598001201187
2024-10-15,1.5443423432131513
2024-10-16,1.4788775416038864
2024-10-17,1.444094137184952
2024-10-18,1.4316591843200759
2024-10-21,1.428739295997336
2024-10-22,1.4293426770310635
2024-10-23,1.4342025246877776
2024-10-24,1.4394864392747426
2024-10-25,1.4536457403383622
2024-10-28,1.485457575121947
2024-10-29,1.533061568395033
2024-10-30,1.5791582915727476
2024-10-31,1.6109519651991362
2024-11-01,1.6213244487602063
2024-11-04,1.6140357974402755
2024-11-05,1.6007416319427892
2024-11-06,1.604094099834531
2024-11-07,1.6380024446365704
2024-11-08,1.7018885244234465
2024-11-11,1.7036075270856659
2024-11-12,1.6481551778874546
2024-11-13,1.6502083086340407
2024-11-14,1.715217265643414
2024-11-15,1.4920234555141119
2024-11-18,1.4805687389293147
2024-11-19,1.6196113097251164
2024-11-20,1.6851625888725597
2024-11-21,1.7099120207874239
2024-11-22,1.7236786267710478
2024-11-25,1.7268819620380633
2024-11-26,1.6765824035695651
2024-11-27,1.5739143789214687
2024-11-28,1.4911053492211894
2024-11-29,1.4541285578676642
2024-12-02,1.4620198721102071
2024-12-03,1.499129626287579
2024-12-04,1.551598820809007
2024-12-05,1.6045102072655146
2024-12-06,1.6493025682643203
2024-12-09,1.677467384375183
2024-12-10,1.6926102644998624
2024-12-11,1.6968590597908202
2024-12-12,1.6936098872783956
2024-12-13,1.6831188953293261
2024-12-16,1.671050858750511
2024-12-17,1.667507213369703
2024-12-18,1.674286206371409
2024-12-19,1.68250090198789
2024-12-20,1.6899859459216913
2024-12-23,1.6965236119907083
2024-12-24,1.7016547103387503
2024-12-25,1.705770160129588
2024-12-26,1.709696486391489
2024-12-27,1.7130304609897156
2024-12-30,1.7153829527300255
2024-12-31,1.7174202931389015
2025-01-01,1.7197553888282664
