Date,QMI_SPX_GOLD,QMI_SPX_BTC,QMI_GOLD_BTC
2023-03-31,0.0005138303360031626,0.019832586987474254,0.17179832381120763
2023-04-03,0.0005333271403465956,0.02034096271129482,0.1709887871521648
2023-04-04,0.0005406357979333976,0.020496013112470457,0.1686966882988875
2023-04-05,0.0005612002486565792,0.020520156849777704,0.1657473005399981
2023-04-06,0.0006879079399252364,0.020592552893245464,0.16340332124940782
2023-04-07,0.0008370889671025505,0.02011563654339865,0.16376570137860436
2023-04-10,0.0009038423449880817,0.019270322179826493,0.16646086509463687
2023-04-11,0.0008522510351957058,0.01843082507732685,0.16975100985379799
2023-04-12,0.00079966394775699,0.018374939055707085,0.17270428068276666
2023-04-13,0.0008564458139235231,0.018976162037810607,0.17415383609847923
2023-04-14,0.0009326926954537074,0.01983884478068043,0.17395973274715892
2023-04-17,0.0010741178588012934,0.021360964431775042,0.17221450503853553
2023-04-18,0.0011775105994048518,0.02284392399089691,0.16899955236663267
2023-04-19,0.0010014407411854664,0.023416129589731383,0.1646372440952848
2023-04-20,0.0006018239338788645,0.021889773184744388,0.16029782495314704
2023-04-21,0.00016120562273980177,0.019151419489544685,0.15614896174878545
2023-04-24,1.1070740220553432e-05,0.015148637380820285,0.15211023069434182
2023-04-25,0.0003965854823263504,0.011443889862474244,0.14819306606095206
2023-04-26,0.0011937787358009544,0.008298129506117857,0.14470017599563767
2023-04-27,0.0022894718926860236,0.0061137324917326374,0.14124539482526777
2023-04-28,0.0032054933941668695,0.004912510157180416,0.13909466977767182
2023-05-01,0.0037046091775718715,0.004392375515580138,0.13781011096510487
2023-05-02,0.004164168125743051,0.004116859632077308,0.13717048807701016
2023-05-03,0.004426222543061797,0.0040488404011842505,0.13696218876963484
2023-05-04,0.004565240669183401,0.0040003048920225215,0.1360228749596244
2023-05-05,0.004809867923330824,0.0036171855669001607,0.13390955376948366
2023-05-08,0.00463137752688636,0.0028333198078249744,0.1297062670997584
2023-05-09,0.003906574617161929,0.0020616730366517233,0.1256227697700869
2023-05-10,0.0027468796579718235,0.00149213488093336,0.12218740030796682
2023-05-11,0.0014493917851884364,0.001075131081237024,0.12070905246232477
2023-05-12,0.0006111442519773913,0.0007933392900960623,0.11947937033937472
2023-05-15,0.00022261981323667968,0.0007054069849671274,0.11944209412224738
2023-05-16,2.4842700182770017e-05,0.0007909990401913092,0.11995378520021749
2023-05-17,1.948492763426124e-05,0.0009782776908471291,0.12074538320092554
2023-05-18,0.0001539277831114072,0.001233708282049717,0.12127928904920426
2023-05-19,0.0004068402032813001,0.0014024210733675213,0.12077433877447707
2023-05-22,0.0007111272026139037,0.001678268153974427,0.12020514109019231
2023-05-23,0.0010007460375585087,0.002113384147172437,0.11964868291343644
2023-05-24,0.0012144525311512666,0.0026073090708259583,0.11906986625439742
2023-05-25,0.0014868104486456257,0.0032644549789765387,0.11828247124724822
2023-05-26,0.0018225209076122573,0.0038833287103773317,0.11753424187676531
2023-05-29,0.0021803979847614396,0.0044136540357315734,0.11642290815878775
2023-05-30,0.002866580136577146,0.004895455034196861,0.11615438613468898
2023-05-31,0.0035700727343747074,0.0051037539362868145,0.11683920457109442
2023-06-01,0.0038764353933282703,0.005287573668560475,0.1158712911338644
2023-06-02,0.004052425363623158,0.005638957447391624,0.11297822012960568
2023-06-05,0.004181549665066342,0.006119539660421891,0.1083932108700354
2023-06-06,0.003985385311439993,0.006678042996371647,0.10251851097638631
2023-06-07,0.0037359857150381925,0.00721651650470756,0.0965887833659258
2023-06-08,0.0033800791389837492,0.007557533654002246,0.09209776521957824
2023-06-09,0.003085045306452261,0.007973192470664081,0.08974486417771987
2023-06-12,0.0027894429461658987,0.007617261421771104,0.09001348975156309
2023-06-13,0.0026941931120190166,0.006902282931584791,0.09165964197633858
2023-06-14,0.002722400051812013,0.006721434704241247,0.09327184292054158
2023-06-15,0.0026744715549975595,0.006966120702133871,0.09170967079525427
2023-06-16,0.002434276790337586,0.007086956168255498,0.08646747921922127
2023-06-19,0.002047725186860694,0.006713648294965013,0.08048553824374471
2023-06-20,0.001548876646666475,0.005584185625511107,0.0745900403384876
2023-06-21,0.0009720819371776823,0.003864627617521821,0.06859518611186144
2023-06-22,0.0003701971087627376,0.0018601046295921853,0.06333113114297917
2023-06-23,2.178872306202173e-05,0.00044442819900236685,0.05990841869583907
2023-06-26,0.0001760248928062147,1.3136146082115552e-05,0.05818124465861829
2023-06-27,0.0012570843018626654,0.0009876172929543792,0.05735700339237426
2023-06-28,0.0034788712031281754,0.0030860495245731423,0.056691459547143164
2023-06-29,0.006529227453136333,0.006124924992231939,0.05580796902620477
2023-06-30,0.010147603070160272,0.009178614613184255,0.055590068567475504
2023-07-03,0.014260489117168929,0.01132872867891399,0.05472906217662388
2023-07-04,0.01751384694211533,0.012047882550265454,0.05336008632745637
2023-07-05,0.0202058190468819,0.012022506065100025,0.05078952967654993
2023-07-06,0.022115303670451447,0.011275804701551095,0.04777669634937154
2023-07-07,0.023252187054363604,0.00975858304823829,0.044565142020762005
2023-07-10,0.023742396684681477,0.008232637548136745,0.04227123997089288
2023-07-11,0.023890444342721584,0.006739097887660472,0.04104807895202345
2023-07-12,0.0238624626991063,0.005310925572738712,0.041110551575699095
2023-07-13,0.024125267264147654,0.004232005410969242,0.042287375418075146
2023-07-14,0.024622447117291113,0.003677575272411082,0.044673104218362125
2023-07-17,0.025583491489735044,0.0035563280757868743,0.048970959554094584
2023-07-18,0.02705409678996329,0.0037784098236079977,0.0545960803881933
2023-07-19,0.028632623439564187,0.00435001822469272,0.062341463756236504
2023-07-20,0.02989198298257556,0.005286867526375638,0.07033441285739961
2023-07-21,0.030152734888315047,0.006281654926567515,0.07666029015741693
2023-07-24,0.029625046545842526,0.00685891618380341,0.08173003033583481
2023-07-25,0.029153401877015317,0.007112137875553648,0.08590324432481544
2023-07-26,0.028210950772119214,0.007160523244749251,0.08843493764803823
2023-07-27,0.027700598766389084,0.007297167576590491,0.08934583633657556
2023-07-28,0.027576077803845078,0.0076568996331009,0.0891580731134729
2023-07-31,0.027150580987385764,0.008282381304477338,0.08617980068818754
2023-08-01,0.025951825160851483,0.009195300419313712,0.08083158641929955
2023-08-02,0.0243259718368547,0.010015625387383431,0.07515095729118926
2023-08-03,0.022109415341805994,0.010803540873816742,0.06891800784594804
2023-08-04,0.019815666243149455,0.011441828235016827,0.06393732778698924
2023-08-07,0.017309302305602126,0.011818761506662612,0.05952120880295164
2023-08-08,0.01523737901290001,0.011877700649312595,0.05694207125471773
2023-08-09,0.013601883300643824,0.011860596694191927,0.05558312066155224
2023-08-10,0.012400081202019853,0.011675173203003597,0.05460700015197839
2023-08-11,0.011526647374711874,0.011318978148784686,0.0536579347248376
2023-08-14,0.011290738792561927,0.010982529797055274,0.053014262811506896
2023-08-15,0.011338453546221872,0.010638404292128145,0.053225497494521545
2023-08-16,0.011492725844866936,0.01027616034960499,0.05348369754553273
2023-08-17,0.011544484205993633,0.00982467129626552,0.05355798443645665
2023-08-18,0.01132038628772758,0.00946849048901277,0.053098845349524915
2023-08-21,0.01092140198554703,0.008973427391633093,0.05183563933270896
2023-08-22,0.010474433306268516,0.008200333161366258,0.04910191947493836
2023-08-23,0.009998933804513221,0.007374137080999987,0.04448496529984647
2023-08-24,0.009491272332751044,0.006445387280786363,0.03768709792407887
2023-08-25,0.008831615319245367,0.005540103572426736,0.029096637970215777
2023-08-28,0.008051624243284206,0.00497176915676345,0.019993047031866995
2023-08-29,0.007120801183887582,0.004846058072053738,0.013478278601004146
2023-08-30,0.006464501845024784,0.005184196837017874,0.008981359005469924
2023-08-31,0.006049724778648957,0.005779419933495067,0.006420696410538218
2023-09-01,0.005610485553458333,0.0061516172018810655,0.005255777292123565
2023-09-04,0.005213971614552726,0.006497105959747396,0.005079229293167398
2023-09-05,0.004711907136238036,0.006562840715673812,0.0057762791012444525
2023-09-06,0.00415231896241397,0.006542732958390696,0.007074054153867304
2023-09-07,0.003299675455268103,0.00561781059961497,0.008800982723983442
2023-09-08,0.002463114182078674,0.0045520611363075725,0.01054888592583747
2023-09-11,0.0015469692708642846,0.0031726777365364,0.012413238250958969
2023-09-12,0.0007427167522836564,0.001901131324241967,0.01424515581888608
2023-09-13,0.0002519589372067532,0.0009116159582632788,0.015782284178062045
2023-09-14,1.7518504561442327e-05,0.0003291509347240762,0.017588280876192797
2023-09-15,3.648470383676994e-05,6.0784473673636263e-05,0.019284610718253492
2023-09-18,0.0001612742785583876,1.2967051655765616e-06,0.020838760899288933
2023-09-19,0.0003741626739623971,7.722540924515187e-06,0.021985077285216592
2023-09-20,0.0005891275102485327,2.012077718271943e-05,0.02268649963914271
2023-09-21,0.0007220309067514918,1.87106437076201e-05,0.023156623313104863
2023-09-22,0.0007155799226032933,1.4633305228217708e-05,0.02354229686667142
2023-09-25,0.0005049075170813211,1.4017802620336361e-05,0.024172804113339885
2023-09-26,0.00020969707657436665,1.5523427047248184e-05,0.025015809294750557
